ad_id,text,text_detected_entities,text_start,text_end,field,CAND,TONE,CAND_name,chunk1,chunk2
CR00062259090008571905,Economists warned excessive spending could cause inflation but $T$ didn't listen.,WMPID1187,63,68,ad_text,310,-1,Dina Titus,Economists warned excessive spending could cause inflation but , didn't listen.
CR00114422120653520897,Learn About $T$ vs. Joe O'Dea for U.S. Senate,WMPID1305,12,26,ad_text,1347,0,Michael Bennet,Learn About , vs. Joe O'Dea for U.S. Senate
CR00116012083186761729,Democrats are failing our country. Flip the House Red in 2022. Donate to $T$!,WMPID363,73,86,ad_text,1152,1,Tyler Kistner,Democrats are failing our country. Flip the House Red in 2022. Donate to ,!
CR00126482938576502785,"Congresswoman $T$ is a lifelong Alaskan, hunter, and fisher.",WMPID4308,14,26,ad_text,781,1,Mary Peltola,Congresswoman ," is a lifelong Alaskan, hunter, and fisher."
CR00169207761408622593,$T$ campaigned for Congress with Qanon/MAGA support,WMPID3668,0,9,ad_text,290,-1,David Yung Ho Kim,"", campaigned for Congress with Qanon/MAGA support
CR00180207275732893697,"$T$, Rick Scott, & the National GOP are “all-in” on trying to flip Colorado.",WMPID1459,0,15,ad_text,1358,-1,Mitch McConnell,"",", Rick Scott, & the National GOP are “all-in” on trying to flip Colorado."
CR00180207275732893697,"Mitch McConnell, $T$, & the National GOP are “all-in” on trying to flip Colorado.",WMPID1529,17,27,ad_text,1381,-1,Rick Scott,"Mitch McConnell, ",", & the National GOP are “all-in” on trying to flip Colorado."
CR00203129550551384065,$T$ is officially running for United States Senate from GeorgiaHerschel Walker's GA PlanImmediately Donate $75Critical Fundraising GoalSend a $100 DonationContribute $50 Today,WMPID4511,0,15,ad_text,1268,1,Herschel Walker,"", is officially running for United States Senate from GeorgiaHerschel Walker's GA PlanImmediately Donate $75Critical Fundraising GoalSend a $100 DonationContribute $50 Today
CR00233098183075430401,$T$ passed a bill to stop price gouging by oil companies and lower gas costs.,WMPID1069,0,12,ad_text,647,1,Katie Porter,"", passed a bill to stop price gouging by oil companies and lower gas costs.
CR00250711053682343937,$T$ is running for Congress to represent North Carolina’s new 13th district.,WMPID3923,0,12,ad_text,1179,1,Wiley Nickel,"", is running for Congress to represent North Carolina’s new 13th district.
CR00269791085117571073,$T$ said he wants to cut trillions from Medicare and Social Security.,WMPID1405,0,10,ad_text,1250,-1,Don Bolduc,"", said he wants to cut trillions from Medicare and Social Security.
CR00297365462352658433,Liberal $T$ supported Nancy Pelosi’s reckless spending.,WMPID2790,8,19,ad_text,544,-1,Jevin Hodge,Liberal , supported Nancy Pelosi’s reckless spending.
CR00305889082649608193,"Alek helped save hundreds of people from a terror attack on a Paris-bound train in 2015. Now, $T$ is committed to serving the hard working people of Oregon. Join Alek!",WMPID560,94,108,ad_text,23,1,Alek Skarlatos,"Alek helped save hundreds of people from a terror attack on a Paris-bound train in 2015. Now, ", is committed to serving the hard working people of Oregon. Join Alek!
CR00318136061635067905,"$T$ forgave up to $20,000 for eligible student borrowers.",WMPID1289,0,5,ad_text,1437,1,Joe Biden,""," forgave up to $20,000 for eligible student borrowers."
CR00339378076527886337,$T$ stood by Biden on the disastrous military withdrawal from Afghanistan.,WMPID1305,0,6,ad_text,1347,-1,Michael Bennet,"", stood by Biden on the disastrous military withdrawal from Afghanistan.
CR00339378076527886337,Bennet stood by $T$ on the disastrous military withdrawal from Afghanistan.,WMPID1289,16,21,ad_text,1437,-1,Joe Biden,Bennet stood by , on the disastrous military withdrawal from Afghanistan.
CR00358387258182598657,Barr said he repeatedly debunked claims of voter fraud to $T$ during the 2020 election.,WMPID1290,58,63,ad_text,1438,-1,Donald Trump,Barr said he repeatedly debunked claims of voter fraud to , during the 2020 election.
CR00365104999350403073,$T$ is a dangerous Leftist and would be a disaster in Wisconsin.,WMPID4650,0,14,ad_text,1330,-1,Mandela Barnes,"", is a dangerous Leftist and would be a disaster in Wisconsin.
CR00419722071229071361,"$T$ is officially running for U.S. Senate in NC. She needs your support. No corporate PAC money, just real grassroots supporters. Donate $5 now.",WMPID3297,0,13,ad_text,1224,1,Cheri Beasley,""," is officially running for U.S. Senate in NC. She needs your support. No corporate PAC money, just real grassroots supporters. Donate $5 now."
CR00422622651622621185,$T$ fought to fund our law enforcement to crack down on violent gangs.,WMPID2343,0,15,ad_text,144,1,Bridget Fleming,"", fought to fund our law enforcement to crack down on violent gangs.
CR00506031053949894657,$T$ is fighting to bring our New Jersey Values to Washington. Join the fight!,WMPID444,0,8,ad_text,1130,1,Tom Kean,"", is fighting to bring our New Jersey Values to Washington. Join the fight!
CR00519705611345068033,$T$ vetoed Jim Jordan from being a part of her prized January 6th committee. She knows Jim will fight for the truth. That threatens her agenda. Donate to support Jim!,WMPID1052,0,12,ad_text,875,-1,Nancy Pelosi,"", vetoed Jim Jordan from being a part of her prized January 6th committee. She knows Jim will fight for the truth. That threatens her agenda. Donate to support Jim!
CR00519705611345068033,Nancy Pelosi vetoed $T$ from being a part of her prized January 6th committee. She knows Jim will fight for the truth. That threatens her agenda. Donate to support Jim!,WMPID1006,20,30,ad_text,554,1,Jim Jordan,Nancy Pelosi vetoed , from being a part of her prized January 6th committee. She knows Jim will fight for the truth. That threatens her agenda. Donate to support Jim!
CR00524327271033470977,Help $T$ reach his critical end of quarter fundraising goal.,WMPID4511,5,20,ad_text,1268,1,Herschel Walker,Help , reach his critical end of quarter fundraising goal.
CR00597336148787855361,"The price of gas and food are increasing, causing hardship for many hard-working families. We need to stop $T$ and her cronies from destroying our country. Donate today!",WMPID1052,107,119,ad_text,875,-1,Nancy Pelosi,"The price of gas and food are increasing, causing hardship for many hard-working families. We need to stop ", and her cronies from destroying our country. Donate today!
CR00599311421427154945,$T$ will put people before politics and help working families.,WMPID1073,0,13,ad_text,140,1,Brian Maryott,"", will put people before politics and help working families.
CR00636520338020106241,Ryan was $T$’s Sec. of Interior. He will lead the fight for American energy independence,WMPID1290,9,14,ad_text,1438,1,Donald Trump,Ryan was ,’s Sec. of Interior. He will lead the fight for American energy independence
CR00640828430736162817,Don’t let liberal elites influence Pennsylvania. Donate now to send Dr. $T$ to the Senate.,WMPID1790,72,74,ad_text,1346,1,Mehmet Oz,Don’t let liberal elites influence Pennsylvania. Donate now to send Dr. , to the Senate.
CR00641353653696856065,$T$ is running for Congress to stand against the Democrats and their failed policies,WMPID271,0,9,ad_text,51,1,Andy Barr,"", is running for Congress to stand against the Democrats and their failed policies
CR00653657876006436865,$T$ has a proven record of fighting for stronger border security.,WMPID1184,0,14,ad_text,1192,1,Yvette Herrell,"", has a proven record of fighting for stronger border security.
CR00720068584482537473,Bring accountability back to politics by voting out $T$,WMPID1492,52,66,ad_text,1275,-1,James Lankford,Bring accountability back to politics by voting out ,""
CR00722187343389261825,$T$ votes with Nancy Pelosi 99% of the time and with AOC 94% of the time.,WMPID786,0,12,ad_text,569,-1,Joe Courtney,"", votes with Nancy Pelosi 99% of the time and with AOC 94% of the time.
CR00722187343389261825,Joe Courtney votes with $T$ 99% of the time and with AOC 94% of the time.,WMPID1052,24,36,ad_text,875,-1,Nancy Pelosi,Joe Courtney votes with , 99% of the time and with AOC 94% of the time.
CR00735441956062101505,$T$ supported DC Elites’ big spending. Now they’re bankrolling him. Learn more.,WMPID2537,0,10,ad_text,124,-1,Brad Pfaff,"", supported DC Elites’ big spending. Now they’re bankrolling him. Learn more.
CR00762544917686779905,$T$ triggered 18 federal misconduct investigations while serving in Trump's Cabinet,WMPID2527,0,10,ad_text,1022,-1,Ryan Zinke,"", triggered 18 federal misconduct investigations while serving in Trump's Cabinet
CR00762544917686779905,Ryan Zinke triggered 18 federal misconduct investigations while serving in $T$'s Cabinet,WMPID1290,75,80,ad_text,1438,-1,Donald Trump,Ryan Zinke triggered 18 federal misconduct investigations while serving in ,'s Cabinet
CR00771938045522870273,Rep. $T$ has shown his commitment to America’s middle class.,WMPID897,5,10,ad_text,1128,1,Tom Emmer,Rep. , has shown his commitment to America’s middle class.
CR00802732067681992705,Why the January 6th Committee is Investigating $T$ Role in Capitol Riots,WMPID1290,47,61,ad_text,1438,-1,Donald Trump,Why the January 6th Committee is Investigating , Role in Capitol Riots
CR00817025787562557441,Please make a contribution to help $T$ win this seat needed to Flip the House.,WMPID803,35,48,ad_text,1112,1,Thomas Massie,Please make a contribution to help , win this seat needed to Flip the House.
CR00832091227166867457,"$T$ supports allowing states to make abortion illegal, even for rape & incest.",WMPID363,0,13,ad_text,1152,-1,Tyler Kistner,""," supports allowing states to make abortion illegal, even for rape & incest."
CR00869146693168267265,"A riveting look at the unresolved legal situation of President $T$’s son, Hunter.",WMPID1289,63,72,ad_text,1437,0,Joe Biden,A riveting look at the unresolved legal situation of President ,"’s son, Hunter."
CR00932765810340921345,"$T$ is a progressive champion, standing up for the issues that matter to all Oregonians.",WMPID1519,0,5,ad_text,1388,1,Ron Wyden,""," is a progressive champion, standing up for the issues that matter to all Oregonians."
CR00935807059503349761,"$T$ is asking for your trust, but we can’t trust his record.",WMPID2130,0,11,ad_text,1035,-1,Scott Baugh,""," is asking for your trust, but we can’t trust his record."
CR01007811876983144449,Learn About $T$ vs. Tiffany Smiley for U.S. Senate from Washington,WMPID1469,12,24,ad_text,1369,0,Patty Murray,Learn About , vs. Tiffany Smiley for U.S. Senate from Washington
CR01007811876983144449,Learn About Patty Murray vs. $T$ for U.S. Senate from Washington,WMPID2158,29,43,ad_text,1413,0,Tiffany Smiley,Learn About Patty Murray vs. , for U.S. Senate from Washington
CR01020290234446774273,$T$ is committed to creating a more secure future for rural and urban communities,WMPID3844,0,12,ad_text,1329,1,Madison Horn,"", is committed to creating a more secure future for rural and urban communities
CR01020402384632807425,"Lisa Blunt $T$ is working to lower the costs of living, Rx drugs and gas prices.",WMPID959,11,20,ad_text,710,1,Lisa Blunt Rochester,Lisa Blunt ," is working to lower the costs of living, Rx drugs and gas prices."
CR01047456967745863681,"In Congress, $T$ has authored and passed 10 pieces of legislation.",WMPID1117,13,29,ad_text,694,1,Lauren A Underwood,"In Congress, ", has authored and passed 10 pieces of legislation.
CR01080855458073280513,"Joe Courtney is a ""career politician"" who votes with Pe$T$00%. Stop Joe Courtney today.",WMPID1052,55,61,ad_text,875,-1,Nancy Pelosi,"Joe Courtney is a ""career politician"" who votes with Pe",00%. Stop Joe Courtney today.
CR01088182259963396097,"$T$ will serve the hard working people of Oregon, not the extremists in DC. Support Alek Skarlatos for Congress. Please make a donation today!",WMPID560,0,14,ad_text,23,1,Alek Skarlatos,""," will serve the hard working people of Oregon, not the extremists in DC. Support Alek Skarlatos for Congress. Please make a donation today!"
CR01088182259963396097,"Alek Skarlatos will serve the hard working people of Oregon, not the extremists in DC. Support $T$ for Congress. Please make a donation today!",WMPID560,95,109,ad_text,23,1,Alek Skarlatos,"Alek Skarlatos will serve the hard working people of Oregon, not the extremists in DC. Support ", for Congress. Please make a donation today!
CR01136687833898024961,$T$ has spent his career working to serve his community.,WMPID1812,0,10,ad_text,2,1,Aaron Bean,"", has spent his career working to serve his community.
CR01156340504732893185,Stand With President $T$'s America First Nominees. Donate $50 Today.,WMPID1290,21,26,ad_text,1438,1,Donald Trump,Stand With President ,'s America First Nominees. Donate $50 Today.
CR01178117432032624641,"Rising costs are hurting Nevada families, but $T$ is in your corner.",WMPID1187,46,56,ad_text,310,1,Dina Titus,"Rising costs are hurting Nevada families, but ", is in your corner.
CR01180056970544021505,Learn About $T$ vs. Jennifer Kiggans for House of Representatives from District 2,WMPID1267,12,24,ad_text,340,0,Elaine Luria,Learn About , vs. Jennifer Kiggans for House of Representatives from District 2
CR01180056970544021505,Learn About Elaine Luria vs. $T$ for House of Representatives from District 2,WMPID2896,29,45,ad_text,522,0,Jennifer Kiggans,Learn About Elaine Luria vs. , for House of Representatives from District 2
CR01210144831360204801,"Vargas voted for increasing government spending and higher taxes, just like $T$!",WMPID1052,76,88,ad_text,875,-1,Nancy Pelosi,"Vargas voted for increasing government spending and higher taxes, just like ",!
CR01224907767827922945,Stop Democrats’ efforts to FLIP South Carolina in 2022. Support $T$ for Senate!,WMPID1495,64,73,ad_text,1415,1,Tim Scott,Stop Democrats’ efforts to FLIP South Carolina in 2022. Support , for Senate!
CR01239477396407582721,The $T$ Democrats are driving America into the ground with their radical agenda. I need your help to take back leadership and get our country back on track. Chip in today!,WMPID1289,4,9,ad_text,1437,-1,Joe Biden,The , Democrats are driving America into the ground with their radical agenda. I need your help to take back leadership and get our country back on track. Chip in today!
CR01245836353187348481,$T$ is standing with extremist Doug Mastriano and pushing to outlaw abortion.,WMPID2949,0,14,ad_text,534,-1,Jeremy Shaffer,"", is standing with extremist Doug Mastriano and pushing to outlaw abortion.
CR01273986874515390465,"$T$ is an independent voice, who will listen to you",WMPID2076,0,13,ad_text,171,1,Catalina Lauf,""," is an independent voice, who will listen to you"
CR01283579288834015233,$T$ claims to take on the Biden Administration; her record tells a different story.,WMPID1280,0,7,ad_text,672,-1,Kim Schrier,"", claims to take on the Biden Administration; her record tells a different story.
CR01413514900080164865,$T$ is a disaster for the middle class.,WMPID1072,0,10,ad_text,853,-1,Mike Levin,"", is a disaster for the middle class.
CR01445968360163508225,$T$ is “100% pro-life” and would help Republicans ban abortion nationwide.,WMPID363,0,13,ad_text,1152,1,Tyler Kistner,"", is “100% pro-life” and would help Republicans ban abortion nationwide.
CR01455299984067919873,We're powered by you — donate to our grassroots movement to defeat $T$. We're building a movement for real change. Chip in to support our campaign today.,WMPID1357,67,76,ad_text,1376,-1,Rand Paul,We're powered by you — donate to our grassroots movement to defeat ,. We're building a movement for real change. Chip in to support our campaign today.
CR01457298827487739905,"$T$ is a father, husband, coach, and small business owner.",WMPID322,0,12,ad_text,886,1,Neil Parrott,""," is a father, husband, coach, and small business owner."
CR01488259425658470401,$T$ is fighting for Arizona families.,WMPID1302,0,10,ad_text,1337,1,Mark Kelly,"", is fighting for Arizona families.
CR01530396559525543937,"$T$ will do anything for power, including overturning Nevadans’ votes.",WMPID2987,0,11,ad_text,1197,-1,Adam Laxalt,""," will do anything for power, including overturning Nevadans’ votes."
CR01553838765905018881,$T$ fights for progressive change for New Yorkers every day in Congress.,WMPID822,0,15,ad_text,429,1,Hakeem Jeffries,"", fights for progressive change for New Yorkers every day in Congress.
CR01622676165263097857,$T$ flipped a seat from blue to red. Let’s keep it that way. Flip the House red. Support Yvette Herrell for Congress. Donate now!,WMPID1184,0,14,ad_text,1192,1,Yvette Herrell,"", flipped a seat from blue to red. Let’s keep it that way. Flip the House red. Support Yvette Herrell for Congress. Donate now!
CR01622676165263097857,Yvette Herrell flipped a seat from blue to red. Let’s keep it that way. Flip the House red. Support $T$ for Congress. Donate now!,WMPID1184,100,114,ad_text,1192,1,Yvette Herrell,Yvette Herrell flipped a seat from blue to red. Let’s keep it that way. Flip the House red. Support , for Congress. Donate now!
CR01658898132731166721,$T$ is focused on lowering costs because he only works for us—not special interests.,WMPID1179,0,8,ad_text,54,1,Andy Kim,"", is focused on lowering costs because he only works for us—not special interests.
CR01663772542655004673,$T$ passed a law to lower drug costs for Coloradans.,WMPID1305,0,14,ad_text,1347,1,Michael Bennet,"", passed a law to lower drug costs for Coloradans.
CR01793533331552337921,Congresswoman $T$ Office can help you navigate issues with federal agencies.,WMPID948,14,28,ad_text,319,1,Doris Matsui,Congresswoman , Office can help you navigate issues with federal agencies.
CR01820024964711972865,$T$ was the only vote on the Pardon Board to release a convicted murderer.,WMPID2065,0,14,ad_text,1295,-1,John Karl Fetterman,"", was the only vote on the Pardon Board to release a convicted murderer.
CR01832987382169731073,Remember to vote for $T$ for Congress. Elect a fiscal conservative! See how.,WMPID1184,21,35,ad_text,1192,1,Yvette Herrell,Remember to vote for , for Congress. Elect a fiscal conservative! See how.
CR01901447374161575937,$T$ worked to cut funding from Cincinnati police while violent crimes went up.,WMPID3309,0,13,ad_text,413,-1,Greg Landsman,"", worked to cut funding from Cincinnati police while violent crimes went up.
CR02012226744072798209,$T$ is Chuck Schumer’s puppet. Stop Rose from radicalizing NY-11!,WMPID1191,0,8,ad_text,798,-1,Max Rose,"", is Chuck Schumer’s puppet. Stop Rose from radicalizing NY-11!
CR02045036171045634049,$T$ will increase funding for public schools in our community.,WMPID68,0,13,ad_text,208,1,Christy Smith,"", will increase funding for public schools in our community.
CR02070386511135637505,$T$ is a dangerous Joe Biden supporter and Arizona deserves better.,WMPID1302,0,10,ad_text,1337,-1,Mark Kelly,"", is a dangerous Joe Biden supporter and Arizona deserves better.
CR02070386511135637505,Mark Kelly is a dangerous $T$ supporter and Arizona deserves better.,WMPID1289,26,35,ad_text,1437,-1,Joe Biden,Mark Kelly is a dangerous , supporter and Arizona deserves better.
CR02110191786998628353,$T$ will fight for conservative values and hard working Americans. Support a Republican in a toss-up district. Please donate to April Becker for Congress!,WMPID3178,0,12,ad_text,78,1,April Becker,"", will fight for conservative values and hard working Americans. Support a Republican in a toss-up district. Please donate to April Becker for Congress!
CR02110191786998628353,April Becker will fight for conservative values and hard working Americans. Support a Republican in a toss-up district. Please donate to April $T$ for Congress!,WMPID3178,143,149,ad_text,78,1,April Becker,April Becker will fight for conservative values and hard working Americans. Support a Republican in a toss-up district. Please donate to April , for Congress!
CR02134629876034961409,"$T$' campaign was funded by Nancy Pelosi’s machine, putting him right in her pocket.",WMPID1173,0,6,ad_text,185,-1,Chris Pappas,"","' campaign was funded by Nancy Pelosi’s machine, putting him right in her pocket."
CR02156021974264971265,$T$ gave $$ to a group that would abolish prisons & wants a world w/o cops.,WMPID3752,0,18,ad_text,192,-1,Christina Bohannan,"", gave $$ to a group that would abolish prisons & wants a world w/o cops.
CR02208694903427301377,Joe O’Dea said $T$ deserves no blame for January 6.,WMPID1290,15,27,ad_text,1438,-1,Donald Trump,Joe O’Dea said , deserves no blame for January 6.
CR02222636985745408001,$T$ is a leader on the environment and fighting climate change.,WMPID1072,0,10,ad_text,853,1,Mike Levin,"", is a leader on the environment and fighting climate change.
CR02396730358352576513,Colorado Senator $T$ is running for re-election and needs your support.,WMPID1305,17,31,ad_text,1347,1,Michael Bennet,Colorado Senator , is running for re-election and needs your support.
CR02425275260757606401,Evidence makes it clear that in-person learning poses little health risks. President $T$ has asked governors to reopen schools by the end of his first 100 days.,WMPID1289,85,90,ad_text,1437,1,Joe Biden,Evidence makes it clear that in-person learning poses little health risks. President , has asked governors to reopen schools by the end of his first 100 days.
CR02461194931247513601,$T$ is officially running for United States Senate from Georgia Donate to the Official Website for Herschel Walker for United States Senate Today!,WMPID4511,0,15,ad_text,1268,1,Herschel Walker,"", is officially running for United States Senate from Georgia Donate to the Official Website for Herschel Walker for United States Senate Today!
CR02461194931247513601,Herschel Walker is officially running for United States Senate from Georgia Donate to the Official Website for $T$ for United States Senate Today!,WMPID4511,111,126,ad_text,1268,1,Herschel Walker,Herschel Walker is officially running for United States Senate from Georgia Donate to the Official Website for , for United States Senate Today!
CR02464613656495652865,"$T$, the Republican House Rep for Pennsylvania’s 10th district, was met by the FBI",WMPID837,0,11,ad_text,1043,-1,Scott Perry,"",", the Republican House Rep for Pennsylvania’s 10th district, was met by the FBI"
CR02506636166275530753,Community doesn’t matter to $T$.,WMPID3687,28,44,ad_text,129,-1,Brandon McDonald Williams,Community doesn’t matter to ,.
CR02557540530984583169,$T$ called the end of Roe v. Wade a “historic victory.” Stop him.,WMPID2987,0,11,ad_text,1197,-1,Adam Laxalt,"", called the end of Roe v. Wade a “historic victory.” Stop him.
CR02572403729168859137,Learn About Marie Gluesenkamp $T$ vs. Joe Kent for Congress in Washington's 3rd District,WMPID3256,30,35,ad_text,747,0,Marie Gluesenkamp Perez,Learn About Marie Gluesenkamp , vs. Joe Kent for Congress in Washington's 3rd District
CR02600484156630630401,Defeat liberal Richard Blumenthal & end the Left's socialist agenda. Donate to $T$.Donate $75Donate $25,WMPID4019,79,89,ad_text,1324,1,Leora Levy,Defeat liberal Richard Blumenthal & end the Left's socialist agenda. Donate to ,.Donate $75Donate $25
CR02634741640417247233,$T$ helped pass a law to expand healthcare for veterans.,WMPID1305,0,14,ad_text,1347,1,Michael Bennet,"", helped pass a law to expand healthcare for veterans.
CR02680040419969990657,Reject $T$ anti-worker extremism,WMPID571,7,22,ad_text,711,-1,Lisa Scheller,Reject , anti-worker extremism
CR02762457612564824065,$T$ is clear: He supports a total abortion ban with no exceptions.,WMPID3907,0,13,ad_text,1208,-1,Blake Masters,"", is clear: He supports a total abortion ban with no exceptions.
CR02837607926653255681,Help Elise Stefanik Stop $T$. Contribute Now To Support Her Campaign. Donate Now To Re-Elect Elise Stefanik. No Time To Waste.,WMPID1052,25,37,ad_text,875,-1,Nancy Pelosi,Help Elise Stefanik Stop ,. Contribute Now To Support Her Campaign. Donate Now To Re-Elect Elise Stefanik. No Time To Waste.
CR02837607926653255681,Help Elise Stefanik Stop Nancy Pelosi. Contribute Now To Support Her Campaign. Donate Now To Re-Elect $T$. No Time To Waste.,WMPID918,102,116,ad_text,344,1,Elise Stefanik,Help Elise Stefanik Stop Nancy Pelosi. Contribute Now To Support Her Campaign. Donate Now To Re-Elect ,. No Time To Waste.
CR02843414653717970945,Dr. $T$ continues to represent the people with pride & determination to improve lives.,WMPID780,4,8,ad_text,951,1,Raul Ruiz,Dr. , continues to represent the people with pride & determination to improve lives.
CR02922411265638793217,Tell Sen. $T$ To Give Georgia Families Relief.,WMPID1330,10,17,ad_text,1377,-1,Raphael Warnock,Tell Sen. , To Give Georgia Families Relief.
CR02923377736359608321,$T$ will fight every day to make life in Arizona affordable again.,WMPID3907,0,13,ad_text,1208,1,Blake Masters,"", will fight every day to make life in Arizona affordable again.
CR02958443910948454401,$T$ wrote a bill to eliminate surprise medical billing.,WMPID1128,0,14,ad_text,1056,1,Sharice Davids,"", wrote a bill to eliminate surprise medical billing.
CR03103579995570700289,$T$ stood up to his party and opposed lifting restrictions at the border.,WMPID1302,0,10,ad_text,1337,1,Mark Kelly,"", stood up to his party and opposed lifting restrictions at the border.
CR03167903556099375105,$T$ and her liberal cronies know Jim Jordan is a Conservative who won't back down They banned him from the Jan. 6 committee. Donate to help Jim fight for the truth!,WMPID1052,0,12,ad_text,875,-1,Nancy Pelosi,"", and her liberal cronies know Jim Jordan is a Conservative who won't back down They banned him from the Jan. 6 committee. Donate to help Jim fight for the truth!
CR03167903556099375105,Nancy Pelosi and her liberal cronies know $T$ is a Conservative who won't back down They banned him from the Jan. 6 committee. Donate to help Jim fight for the truth!,WMPID1006,42,52,ad_text,554,1,Jim Jordan,Nancy Pelosi and her liberal cronies know , is a Conservative who won't back down They banned him from the Jan. 6 committee. Donate to help Jim fight for the truth!
CR03257499528831434753,"$T$ wants every American to have access to quality, affordable healthcare. Read more",WMPID780,0,9,ad_text,951,1,Raul Ruiz,""," wants every American to have access to quality, affordable healthcare. Read more"
CR03260585857970601985,$T$ is a Radical Leftist and has voted with Joe Biden 96% of the time.,WMPID1330,0,15,ad_text,1377,-1,Raphael Warnock,"", is a Radical Leftist and has voted with Joe Biden 96% of the time.
CR03260585857970601985,Raphael Warnock is a Radical Leftist and has voted with $T$ 96% of the time.,WMPID1289,56,65,ad_text,1437,-1,Joe Biden,Raphael Warnock is a Radical Leftist and has voted with , 96% of the time.
CR03287125594763952129,$T$ fights for New Yorkers every day in Congress. Pitch in to support Hakeem’s work and help him keep fighting for us in Washington.,WMPID822,0,15,ad_text,429,1,Hakeem Jeffries,"", fights for New Yorkers every day in Congress. Pitch in to support Hakeem’s work and help him keep fighting for us in Washington.
CR03311994623638896641,Kari will continue to fight for President $T$’s agenda. Donate to ensure she’s elected.,WMPID1290,42,47,ad_text,1438,1,Donald Trump,Kari will continue to fight for President ,’s agenda. Donate to ensure she’s elected.
CR03323375874656436225,$T$ is officially running for United States Senate from Georgia The road to taking back the Senate starts in GA. Join Team Herschel.,WMPID4511,0,15,ad_text,1268,1,Herschel Walker,"", is officially running for United States Senate from Georgia The road to taking back the Senate starts in GA. Join Team Herschel.
CR03345856077081083905,Help Elise Stefanik Stop $T$. Contribute Now To Support Her Campaign.Stop Democrat ControlFix Corrupt CongressStop The InflationKeep Congress AccountableDonate $10,WMPID1052,25,37,ad_text,875,-1,Nancy Pelosi,Help Elise Stefanik Stop ,. Contribute Now To Support Her Campaign.Stop Democrat ControlFix Corrupt CongressStop The InflationKeep Congress AccountableDonate $10
CR03360364339168018433,Sign up to help $T$ and Donald Trump to take back the House.,WMPID882,16,28,ad_text,152,1,Buddy Carter,Sign up to help , and Donald Trump to take back the House.
CR03360364339168018433,Sign up to help Buddy Carter and $T$ to take back the House.,WMPID1290,33,45,ad_text,1438,1,Donald Trump,Sign up to help Buddy Carter and , to take back the House.
CR03390340049798168577,$T$ is independent when it’s convenient and liberal when it matters. Learn more.,WMPID1147,0,12,ad_text,494,-1,Jared Golden,"", is independent when it’s convenient and liberal when it matters. Learn more.
CR03393753414927122433,Kentucky Needs Congressman $T$ Strong Leader for Kentucky Families. Donate Today!,WMPID1131,27,40,ad_text,132,1,Brett Guthrie,Kentucky Needs Congressman , Strong Leader for Kentucky Families. Donate Today!
CR03421149190242172929,"In Congress, $T$ banned offshore drilling and introduced new clean energy jobs.",WMPID1178,13,26,ad_text,380,1,Frank Pallone Jr.,"In Congress, ", banned offshore drilling and introduced new clean energy jobs.
CR03460135123784040449,Liberal $T$ supported taxpayer money funding ski slopes and luxury hotels for elites.,WMPID3785,8,16,ad_text,505,-1,Jay Chen,Liberal , supported taxpayer money funding ski slopes and luxury hotels for elites.
CR03497586688849346561,$T$ will fight to his last breath for our values and constitutional rights.,WMPID3907,0,13,ad_text,1208,1,Blake Masters,"", will fight to his last breath for our values and constitutional rights.
CR03501465765872140289,$T$ was named the most effective Republican Senator.,WMPID1321,0,11,ad_text,1333,1,Marco Rubio,"", was named the most effective Republican Senator.
CR03526402414712193025,$T$ llamó a nuestro liderazgo militar “incompetente”.,WMPID3907,0,13,ad_text,1208,-1,Blake Masters,"", llamó a nuestro liderazgo militar “incompetente”.
CR03526890529155448833,$T$ has the drive and determination needed to create real change in our country!,WMPID3178,0,12,ad_text,78,1,April Becker,"", has the drive and determination needed to create real change in our country!
CR03527721347629187073,"Evan is running to replace $T$ and save our democracy. Support his campaign today. $5, $10, $20, or $50 - Whatever you can spare could make the difference.",WMPID1445,27,35,ad_text,1356,-1,Mike Lee,Evan is running to replace ," and save our democracy. Support his campaign today. $5, $10, $20, or $50 - Whatever you can spare could make the difference."
CR03554873993435545601,Thanks to gerrymandering $T$ in the fight of his life against a MAGA extremist.,WMPID1048,25,39,ad_text,416,1,Greg Stanton,Thanks to gerrymandering , in the fight of his life against a MAGA extremist.
CR03613166801405345793,Congressman $T$ is focused on our local priorities.,WMPID1072,12,17,ad_text,853,1,Mike Levin,Congressman , is focused on our local priorities.
CR03682294746711064577,$T$ is officially the Democratic nominee for the NY 21st district.,WMPID4125,0,13,ad_text,783,1,Matt Castelli,"", is officially the Democratic nominee for the NY 21st district.
CR03755866368260440065,$T$ stood up to President Biden to protect Colorado solar jobs.,WMPID1305,0,14,ad_text,1347,1,Michael Bennet,"", stood up to President Biden to protect Colorado solar jobs.
CR03755866368260440065,Michael Bennet stood up to President $T$ to protect Colorado solar jobs.,WMPID1289,37,42,ad_text,1437,-1,Joe Biden,Michael Bennet stood up to President , to protect Colorado solar jobs.
CR03834044187615952897,Protect the American Dream by endorsing me and renouncing socialism. We need 100 endorsements by midnight to show support for $T$.,WMPID1321,126,137,ad_text,1333,1,Marco Rubio,Protect the American Dream by endorsing me and renouncing socialism. We need 100 endorsements by midnight to show support for ,.
CR03896330902854172673,$T$ wants a national abortion ban. Vote and stop him.,WMPID3907,0,13,ad_text,1208,-1,Blake Masters,"", wants a national abortion ban. Vote and stop him.
